Date,SKU,Product_Category,Brand,Region,Sales_Amount,Units_Sold,Promotion_Applied,Holiday_Season,Sub_Category
2025-07-04 07:28:16.174592,SKU_7,Furniture,Brand_A,EU,1430.06,14,No,No,Chairs
2025-07-04 07:28:16.174804,SKU_6,Furniture,Brand_C,APAC,1783.57,13,No,Yes,Tables
2025-07-04 07:28:16.175035,SKU_6,Furniture,Brand_B,APAC,1375.12,12,No,No,Sofas
2025-07-04 07:28:16.175264,SKU_11,Furniture,Brand_B,EU,1824.3,23,Yes,No,Tables
2025-07-04 07:28:16.175485,SKU_9,Furniture,Brand_B,NA,1779.1,21,Yes,No,Sofas
2025-07-04 07:28:16.175691,SKU_7,Furniture,Brand_D,APAC,1278.02,14,Yes,No,Chairs
2025-07-04 07:28:16.175916,SKU_9,Electronics,Brand_D,NA,1303.09,12,Yes,No,Cameras
2025-07-04 07:28:16.176162,SKU_6,Furniture,Brand_B,APAC,1286.49,21,Yes,No,Tables
2025-07-05 07:28:16.171644,SKU_19,Electronics,Brand_A,APAC,1088.39,13,No,No,Cameras
2025-07-05 07:28:16.171887,SKU_14,Furniture,Brand_D,EU,1003.31,18,Yes,No,Chairs
2025-07-05 07:28:16.172146,SKU_1,Electronics,Brand_B,NA,1299.99,17,No,No,Cameras
2025-07-05 07:28:16.172501,SKU_16,Electronics,Brand_D,APAC,718.24,22,Yes,No,Smartphones
2025-07-05 07:28:16.172699,SKU_9,Furniture,Brand_D,NA,1107.85,13,Yes,No,Sofas
2025-07-05 07:28:16.172945,SKU_15,Furniture,Brand_D,APAC,1590.8,24,No,No,Tables
2025-07-05 07:28:16.173217,SKU_19,Furniture,Brand_D,NA,1027.88,21,No,No,Sofas
2025-07-05 07:28:16.173422,SKU_10,Electronics,Brand_B,NA,1829.14,21,No,No,Cameras
2025-07-05 07:28:16.173618,SKU_16,Furniture,Brand_D,EU,1621.75,14,No,Yes,Chairs
2025-07-05 07:28:16.173825,SKU_3,Furniture,Brand_C,APAC,1998.05,18,Yes,No,Chairs
2025-07-05 07:28:16.174107,SKU_19,Furniture,Brand_B,APAC,2061.44,19,No,No,Tables
2025-07-05 07:28:16.174364,SKU_13,Furniture,Brand_B,APAC,1664.26,20,No,No,Chairs
2025-07-05 07:28:16.174590,SKU_14,Electronics,Brand_B,APAC,1264.23,21,No,Yes,Cameras
2025-07-05 07:28:16.174802,SKU_7,Furniture,Brand_D,EU,943.67,24,No,No,Tables
2025-07-05 07:28:16.175033,SKU_2,Electronics,Brand_B,EU,998.76,15,Yes,No,Smartphones
2025-07-05 07:28:16.175262,SKU_14,Electronics,Brand_A,APAC,2029.7,18,No,No,Smartphones
2025-07-05 07:28:16.175484,SKU_17,Furniture,Brand_C,NA,992.54,22,No,No,Sofas
2025-07-05 07:28:16.175689,SKU_13,Furniture,Brand_A,EU,1375.67,24,No,No,Tables
2025-07-05 07:28:16.175914,SKU_2,Electronics,Brand_C,NA,1801.44,23,No,No,Laptops
2025-07-05 07:28:16.176161,SKU_5,Furniture,Brand_C,NA,1177.87,12,No,No,Chairs
2025-07-06 07:28:16.171642,SKU_4,Electronics,Brand_D,NA,1836.05,8,Yes,No,Cameras
2025-07-06 07:28:16.171885,SKU_3,Electronics,Brand_C,APAC,1421.31,32,No,Yes,Laptops
2025-07-06 07:28:16.172143,SKU_14,Furniture,Brand_C,EU,1506.04,14,No,No,Tables
2025-07-06 07:28:16.172499,SKU_11,Furniture,Brand_A,APAC,1354.25,14,No,Yes,Chairs
2025-07-06 07:28:16.172696,SKU_8,Furniture,Brand_C,NA,1164.9,15,No,Yes,Chairs
2025-07-06 07:28:16.172943,SKU_9,Electronics,Brand_B,APAC,1648.9,17,No,No,Cameras
2025-07-06 07:28:16.173214,SKU_16,Electronics,Brand_B,NA,1611.81,15,Yes,Yes,Smartphones
2025-07-06 07:28:16.173420,SKU_3,Furniture,Brand_C,APAC,1662.2,17,No,No,Sofas
2025-07-06 07:28:16.173616,SKU_10,Furniture,Brand_B,APAC,1744.96,19,No,No,Chairs
2025-07-06 07:28:16.173823,SKU_1,Electronics,Brand_D,EU,395.7943886102587,6,Yes,No,Laptops
2025-07-06 07:28:16.174103,SKU_9,Electronics,Brand_B,EU,618.8863745473552,4,No,Yes,Smartphones
2025-07-06 07:28:16.174362,SKU_16,Furniture,Brand_D,NA,1712.45,16,No,Yes,Chairs
2025-07-06 07:28:16.174588,SKU_9,Electronics,Brand_C,NA,1565.78,12,Yes,No,Smartphones
2025-07-06 07:28:16.174800,SKU_12,Furniture,Brand_D,NA,1319.46,18,No,No,Tables
2025-07-06 07:28:16.175031,SKU_1,Electronics,Brand_D,APAC,1550.27,27,No,Yes,Laptops
2025-07-06 07:28:16.175260,SKU_16,Furniture,Brand_C,NA,844.41,7,No,No,Tables
2025-07-06 07:28:16.175482,SKU_8,Furniture,Brand_C,EU,1556.57,19,Yes,Yes,Chairs
2025-07-06 07:28:16.175687,SKU_14,Electronics,Brand_D,NA,1109.71,20,No,No,Cameras
2025-07-06 07:28:16.175912,SKU_14,Electronics,Brand_A,NA,1449.19,17,Yes,No,Smartphones
2025-07-06 07:28:16.176159,SKU_10,Furniture,Brand_C,APAC,1317.98,11,Yes,Yes,Chairs
2025-07-07 07:28:16.171639,SKU_1,Furniture,Brand_C,EU,1458.15,25,Yes,No,Chairs
2025-07-07 07:28:16.171883,SKU_6,Furniture,Brand_A,NA,977.84,21,No,No,Chairs
2025-07-07 07:28:16.172138,SKU_9,Furniture,Brand_B,EU,1655.18,14,Yes,No,Sofas
2025-07-07 07:28:16.172497,SKU_19,Electronics,Brand_A,NA,1716.82,14,Yes,Yes,Cameras
2025-07-07 07:28:16.172694,SKU_16,Furniture,Brand_B,EU,1150.27,31,Yes,Yes,Tables
2025-07-07 07:28:16.172941,SKU_19,Electronics,Brand_A,NA,1034.96,15,Yes,No,Cameras
2025-07-07 07:28:16.173209,SKU_11,Electronics,Brand_D,NA,1170.47,22,Yes,No,Cameras
2025-07-07 07:28:16.173418,SKU_11,Furniture,Brand_C,APAC,1666.24,18,Yes,No,Tables
2025-07-07 07:28:16.173614,SKU_14,Electronics,Brand_A,APAC,1423.68,16,No,Yes,Smartphones
2025-07-07 07:28:16.173821,SKU_7,Electronics,Brand_C,EU,1382.22,16,No,No,Cameras
2025-07-07 07:28:16.174100,SKU_12,Furniture,Brand_B,EU,1398.55,13,No,No,Chairs
2025-07-07 07:28:16.174361,SKU_20,Furniture,Brand_D,EU,1242.3,12,No,Yes,Chairs
2025-07-07 07:28:16.174586,SKU_20,Furniture,Brand_C,EU,1543.34,11,No,Yes,Chairs
2025-07-07 07:28:16.174798,SKU_5,Furniture,Brand_A,APAC,1898.19,25,No,No,Tables
2025-07-07 07:28:16.175029,SKU_1,Furniture,Brand_A,EU,1175.21,20,Yes,No,Chairs
2025-07-07 07:28:16.175258,SKU_11,Electronics,Brand_D,NA,1630.84,10,No,Yes,Smartphones
2025-07-07 07:28:16.175480,SKU_15,Furniture,Brand_B,NA,1427.34,15,Yes,No,Tables
2025-07-07 07:28:16.175685,SKU_10,Furniture,Brand_D,NA,1424.89,17,No,No,Tables
2025-07-07 07:28:16.175910,SKU_15,Electronics,Brand_D,APAC,1856.9,17,No,No,Smartphones
2025-07-07 07:28:16.176157,SKU_13,Furniture,Brand_C,EU,1740.63,11,Yes,Yes,Chairs
2025-07-08 07:28:16.171638,SKU_15,Furniture,Brand_B,NA,1446.16,20,No,No,Chairs
2025-07-08 07:28:16.171881,SKU_2,Furniture,Brand_D,NA,1722.25,12,Yes,Yes,Chairs
2025-07-08 07:28:16.172135,SKU_13,Electronics,Brand_C,APAC,928.2,14,Yes,Yes,Smartphones
2025-07-08 07:28:16.172495,SKU_12,Furniture,Brand_C,APAC,784.79,13,No,Yes,Tables
2025-07-08 07:28:16.172693,SKU_4,Furniture,Brand_B,APAC,1232.7,18,No,Yes,Chairs
2025-07-08 07:28:16.172939,SKU_12,Furniture,Brand_B,NA,1141.92,11,Yes,Yes,Sofas
2025-07-08 07:28:16.173205,SKU_15,Furniture,Brand_C,APAC,1371.12,18,No,No,Sofas
2025-07-08 07:28:16.173416,SKU_13,Furniture,Brand_B,NA,1786.02,20,No,No,Chairs
2025-07-08 07:28:16.173612,SKU_2,Electronics,Brand_C,EU,1380.96,14,Yes,Yes,Smartphones
2025-07-08 07:28:16.173819,SKU_20,Furniture,Brand_B,NA,1725.62,18,No,No,Chairs
2025-07-08 07:28:16.174096,SKU_16,Furniture,Brand_B,EU,1718.92,20,No,No,Chairs
2025-07-08 07:28:16.174359,SKU_14,Furniture,Brand_B,NA,918.5,17,No,Yes,Chairs
2025-07-08 07:28:16.174584,SKU_2,Furniture,Brand_A,EU,1659.54,18,Yes,Yes,Tables
2025-07-08 07:28:16.174797,SKU_17,Furniture,Brand_B,NA,1799.8,9,No,No,Sofas
2025-07-08 07:28:16.175024,SKU_16,Electronics,Brand_A,NA,1820.67,11,No,No,Laptops
2025-07-08 07:28:16.175256,SKU_4,Electronics,Brand_C,NA,1420.41,18,No,No,Cameras
2025-07-08 07:28:16.175478,SKU_11,Furniture,Brand_D,NA,1477.31,15,Yes,No,Sofas
2025-07-08 07:28:16.175683,SKU_13,Furniture,Brand_D,APAC,1496.93,25,Yes,Yes,Chairs
2025-07-08 07:28:16.175908,SKU_6,Electronics,Brand_D,NA,1431.82,20,Yes,No,Smartphones
2025-07-08 07:28:16.176155,SKU_17,Electronics,Brand_C,NA,1146.08,17,Yes,Yes,Cameras
2025-07-09 07:28:16.171636,SKU_1,Electronics,Brand_B,APAC,1214.37,16,Yes,No,Smartphones
2025-07-09 07:28:16.171879,SKU_9,Furniture,Brand_A,APAC,1642.2,15,No,No,Chairs
2025-07-09 07:28:16.172132,SKU_18,Electronics,Brand_C,APAC,1415.09,17,Yes,No,Cameras
2025-07-09 07:28:16.172493,SKU_11,Furniture,Brand_D,APAC,1490.94,16,No,No,Tables
2025-07-09 07:28:16.172691,SKU_14,Furniture,Brand_D,APAC,1788.39,15,Yes,Yes,Tables
2025-07-09 07:28:16.172935,SKU_2,Electronics,Brand_D,APAC,1483.61,21,No,No,Smartphones
2025-07-09 07:28:16.173201,SKU_20,Furniture,Brand_D,APAC,1118.06,17,Yes,No,Sofas
2025-07-09 07:28:16.173414,SKU_11,Furniture,Brand_A,APAC,2122.8,19,No,No,Tables
2025-07-09 07:28:16.173610,SKU_2,Electronics,Brand_D,APAC,1371.44,21,No,No,Cameras
2025-07-09 07:28:16.173817,SKU_4,Furniture,Brand_A,APAC,1354.09,18,No,Yes,Chairs
2025-07-09 07:28:16.174093,SKU_13,Electronics,Brand_D,APAC,1546.53,22,Yes,No,Smartphones
2025-07-09 07:28:16.174357,SKU_6,Electronics,Brand_C,EU,1418.71,13,Yes,No,Smartphones
2025-07-09 07:28:16.174582,SKU_7,Electronics,Brand_A,NA,1442.47,10,No,Yes,Cameras
2025-07-09 07:28:16.174795,SKU_20,Furniture,Brand_A,NA,1290.38,24,Yes,No,Tables
2025-07-09 07:28:16.175021,SKU_3,Electronics,Brand_C,APAC,1752.44,14,Yes,Yes,Smartphones
2025-07-09 07:28:16.175254,SKU_4,Electronics,Brand_D,APAC,1796.36,16,Yes,No,Cameras
2025-07-09 07:28:16.175476,SKU_20,Furniture,Brand_D,EU,2006.88,17,No,No,Sofas
2025-07-09 07:28:16.175682,SKU_3,Electronics,Brand_B,APAC,2051.13,16,No,No,Laptops
2025-07-09 07:28:16.175906,SKU_1,Furniture,Brand_B,EU,868.48,19,Yes,No,Sofas
2025-07-09 07:28:16.176153,SKU_19,Furniture,Brand_A,NA,1644.43,25,Yes,No,Chairs
2025-07-10 07:28:16.171634,SKU_13,Electronics,Brand_B,NA,1106.31,17,Yes,No,Laptops
2025-07-10 07:28:16.171877,SKU_14,Electronics,Brand_C,APAC,1847.59,15,Yes,No,Cameras
2025-07-10 07:28:16.172131,SKU_16,Furniture,Brand_C,EU,1558.43,18,No,No,Tables
2025-07-10 07:28:16.172491,SKU_4,Electronics,Brand_C,EU,1242.58,19,No,Yes,Cameras
2025-07-10 07:28:16.172689,SKU_17,Furniture,Brand_A,NA,1120.75,18,Yes,No,Sofas
2025-07-10 07:28:16.172925,SKU_10,Electronics,Brand_C,NA,1265.19,20,No,No,Laptops
2025-07-10 07:28:16.173198,SKU_7,Furniture,Brand_A,EU,1220.19,17,No,No,Tables
2025-07-10 07:28:16.173412,SKU_13,Electronics,Brand_A,EU,1860.59,17,No,No,Laptops
2025-07-10 07:28:16.173608,SKU_13,Electronics,Brand_C,NA,1483.01,18,Yes,Yes,Smartphones
2025-07-10 07:28:16.173815,SKU_14,Furniture,Brand_C,EU,1162.97,21,No,No,Tables
2025-07-10 07:28:16.174089,SKU_6,Electronics,Brand_A,NA,1588.94,16,Yes,No,Smartphones
2025-07-10 07:28:16.174355,SKU_16,Electronics,Brand_C,EU,1583.55,23,No,Yes,Smartphones
2025-07-10 07:28:16.174580,SKU_9,Furniture,Brand_B,APAC,1423.49,17,Yes,Yes,Tables
2025-07-10 07:28:16.174793,SKU_20,Furniture,Brand_A,NA,1837.98,26,No,Yes,Chairs
2025-07-10 07:28:16.175017,SKU_16,Furniture,Brand_D,EU,1641.23,11,No,No,Tables
2025-07-10 07:28:16.175252,SKU_12,Electronics,Brand_A,NA,1617.32,17,Yes,No,Cameras
2025-07-10 07:28:16.175474,SKU_16,Electronics,Brand_C,EU,917.24,14,Yes,No,Cameras
2025-07-10 07:28:16.175680,SKU_5,Furniture,Brand_C,APAC,1369.91,23,No,Yes,Tables
2025-07-10 07:28:16.175904,SKU_11,Furniture,Brand_A,APAC,1670.37,13,No,No,Tables
2025-07-10 07:28:16.176149,SKU_1,Electronics,Brand_A,APAC,1585.07,21,No,No,Cameras
2025-07-11 07:28:16.171632,SKU_10,Furniture,Brand_D,NA,1499.71,17,Yes,No,Tables
2025-07-11 07:28:16.171875,SKU_11,Furniture,Brand_D,APAC,1681.73,16,Yes,No,Tables
2025-07-11 07:28:16.172128,SKU_15,Furniture,Brand_A,NA,1610.58,15,No,No,Sofas
2025-07-11 07:28:16.172489,SKU_3,Electronics,Brand_C,APAC,1717.12,18,No,Yes,Cameras
2025-07-11 07:28:16.172687,SKU_15,Electronics,Brand_A,NA,1593.77,20,Yes,No,Smartphones
2025-07-11 07:28:16.172921,SKU_11,Furniture,Brand_B,APAC,1704.05,13,No,Yes,Tables
2025-07-11 07:28:16.173194,SKU_9,Electronics,Brand_B,EU,576.1542849203562,8,Yes,No,Laptops
2025-07-11 07:28:16.173410,SKU_2,Electronics,Brand_C,EU,648.6361428224236,7,No,Yes,Smartphones
2025-07-11 07:28:16.173606,SKU_12,Furniture,Brand_A,NA,1490.67,28,No,No,Sofas
2025-07-11 07:28:16.173814,SKU_20,Electronics,Brand_A,APAC,1523.26,16,No,No,Laptops
2025-07-11 07:28:16.174075,SKU_16,Furniture,Brand_B,APAC,1126.71,26,Yes,Yes,Chairs
2025-07-11 07:28:16.174353,SKU_16,Electronics,Brand_A,EU,1036.55,20,Yes,Yes,Smartphones
2025-07-11 07:28:16.174578,SKU_1,Furniture,Brand_C,APAC,1651.1,16,No,Yes,Chairs
2025-07-11 07:28:16.174791,SKU_16,Furniture,Brand_C,APAC,1667.19,15,No,No,Tables
2025-07-11 07:28:16.175014,SKU_6,Furniture,Brand_D,NA,1492.32,23,Yes,No,Chairs
2025-07-11 07:28:16.175251,SKU_14,Electronics,Brand_C,EU,695.9892642731359,7,Yes,No,Cameras
2025-07-11 07:28:16.175472,SKU_11,Furniture,Brand_A,APAC,1696.91,15,Yes,Yes,Tables
2025-07-11 07:28:16.175678,SKU_1,Electronics,Brand_A,APAC,1630.69,17,No,Yes,Laptops
2025-07-11 07:28:16.175902,SKU_20,Furniture,Brand_B,NA,1668.15,19,Yes,Yes,Tables
2025-07-11 07:28:16.176145,SKU_17,Electronics,Brand_B,NA,1111.17,13,Yes,Yes,Cameras
2025-07-12 07:28:16.171630,SKU_19,Furniture,Brand_C,NA,1993.75,18,No,No,Sofas
2025-07-12 07:28:16.171873,SKU_2,Furniture,Brand_D,NA,1597.01,22,No,No,Tables
2025-07-12 07:28:16.172127,SKU_14,Electronics,Brand_A,APAC,1780.69,28,No,Yes,Laptops
2025-07-12 07:28:16.172487,SKU_8,Furniture,Brand_D,APAC,1675.37,18,Yes,No,Sofas
2025-07-12 07:28:16.172684,SKU_6,Furniture,Brand_A,APAC,1190.75,18,No,No,Tables
2025-07-12 07:28:16.172918,SKU_9,Electronics,Brand_C,NA,1294.1,21,Yes,No,Laptops
2025-07-12 07:28:16.173191,SKU_5,Electronics,Brand_C,APAC,1342.53,12,Yes,No,Smartphones
2025-07-12 07:28:16.173408,SKU_5,Furniture,Brand_B,EU,1844.66,18,No,No,Chairs
2025-07-12 07:28:16.173604,SKU_18,Furniture,Brand_D,EU,1211.24,13,No,No,Chairs
2025-07-12 07:28:16.173812,SKU_14,Electronics,Brand_B,APAC,1124.1,16,No,No,Cameras
2025-07-12 07:28:16.174069,SKU_12,Furniture,Brand_C,NA,1628.77,10,No,Yes,Tables
2025-07-12 07:28:16.174351,SKU_12,Furniture,Brand_D,EU,2025.83,22,No,No,Sofas
2025-07-12 07:28:16.174577,SKU_6,Electronics,Brand_A,APAC,1247.5,14,Yes,No,Cameras
2025-07-12 07:28:16.174789,SKU_4,Furniture,Brand_B,EU,1930.06,21,No,No,Sofas
2025-07-12 07:28:16.175011,SKU_15,Furniture,Brand_C,EU,1723.91,19,Yes,No,Chairs
2025-07-12 07:28:16.175249,SKU_15,Electronics,Brand_A,EU,1373.53,16,No,Yes,Cameras
2025-07-12 07:28:16.175470,SKU_17,Furniture,Brand_C,EU,1103.21,25,No,Yes,Tables
2025-07-12 07:28:16.175676,SKU_3,Furniture,Brand_A,APAC,1398.81,21,No,Yes,Chairs
2025-07-12 07:28:16.175900,SKU_10,Furniture,Brand_B,EU,1262.68,23,Yes,No,Chairs
2025-07-12 07:28:16.176142,SKU_8,Furniture,Brand_A,APAC,1860.1,21,Yes,No,Sofas
2025-07-13 07:28:16.171628,SKU_9,Furniture,Brand_D,EU,1489.96,18,No,No,Tables
2025-07-13 07:28:16.171871,SKU_3,Electronics,Brand_A,EU,1644.38,15,No,No,Laptops
2025-07-13 07:28:16.172125,SKU_1,Furniture,Brand_C,EU,1646.32,24,Yes,No,Chairs
2025-07-13 07:28:16.172485,SKU_11,Furniture,Brand_A,APAC,1308.04,20,Yes,Yes,Tables
2025-07-13 07:28:16.172683,SKU_13,Electronics,Brand_B,EU,1521.67,16,Yes,Yes,Smartphones
2025-07-13 07:28:16.172914,SKU_12,Furniture,Brand_C,EU,1800.36,22,Yes,No,Tables
2025-07-13 07:28:16.173180,SKU_7,Furniture,Brand_C,NA,1477.21,19,Yes,Yes,Chairs
2025-07-13 07:28:16.173406,SKU_2,Furniture,Brand_C,EU,1420.28,16,Yes,No,Tables
2025-07-13 07:28:16.173602,SKU_1,Electronics,Brand_C,NA,1707.1,22,Yes,No,Laptops
2025-07-13 07:28:16.173810,SKU_20,Furniture,Brand_D,APAC,1109.94,21,No,No,Chairs
2025-07-13 07:28:16.174066,SKU_3,Electronics,Brand_C,EU,838.98,10,No,No,Laptops
2025-07-13 07:28:16.174349,SKU_4,Electronics,Brand_C,EU,1586.41,12,Yes,Yes,Laptops
2025-07-13 07:28:16.174575,SKU_17,Furniture,Brand_C,NA,1807.31,20,No,No,Chairs
2025-07-13 07:28:16.174787,SKU_18,Electronics,Brand_B,NA,2040.54,7,Yes,No,Cameras
2025-07-13 07:28:16.175008,SKU_17,Electronics,Brand_B,EU,1558.88,21,No,No,Smartphones
2025-07-13 07:28:16.175247,SKU_19,Electronics,Brand_C,APAC,1747.27,16,No,No,Cameras
2025-07-13 07:28:16.175468,SKU_4,Electronics,Brand_D,NA,1895.43,19,Yes,Yes,Cameras
2025-07-13 07:28:16.175674,SKU_17,Furniture,Brand_A,EU,1509.42,23,Yes,No,Tables
2025-07-13 07:28:16.175898,SKU_2,Furniture,Brand_D,NA,1307.62,17,No,No,Chairs
2025-07-13 07:28:16.176137,SKU_10,Furniture,Brand_C,APAC,1276.76,14,Yes,Yes,Tables
2025-07-14 07:28:16.171626,SKU_12,Furniture,Brand_C,NA,1411.6,25,Yes,No,Chairs
2025-07-14 07:28:16.171869,SKU_13,Electronics,Brand_D,EU,1934.82,16,No,No,Smartphones
2025-07-14 07:28:16.172123,SKU_11,Furniture,Brand_C,NA,1779.68,13,Yes,No,Sofas
2025-07-14 07:28:16.172483,SKU_8,Furniture,Brand_A,APAC,1434.42,15,No,No,Tables
2025-07-14 07:28:16.172681,SKU_20,Electronics,Brand_B,EU,1873.68,16,No,No,Laptops
2025-07-14 07:28:16.172911,SKU_5,Furniture,Brand_A,EU,1635.83,22,No,No,Tables
2025-07-14 07:28:16.173177,SKU_2,Electronics,Brand_A,EU,1434.87,19,No,No,Smartphones
2025-07-14 07:28:16.173404,SKU_12,Furniture,Brand_A,EU,1553.11,22,No,No,Sofas
2025-07-14 07:28:16.173600,SKU_2,Furniture,Brand_D,APAC,1620.77,20,Yes,No,Chairs
2025-07-14 07:28:16.173808,SKU_6,Furniture,Brand_D,EU,1541.02,12,No,Yes,Chairs
2025-07-14 07:28:16.174062,SKU_19,Electronics,Brand_A,APAC,2022.31,21,No,No,Laptops
2025-07-14 07:28:16.174347,SKU_12,Furniture,Brand_D,APAC,1455.07,23,No,No,Sofas
2025-07-14 07:28:16.174573,SKU_13,Furniture,Brand_C,NA,1085.28,17,No,Yes,Chairs
2025-07-14 07:28:16.174785,SKU_17,Electronics,Brand_B,NA,1593.77,13,No,No,Smartphones
2025-07-14 07:28:16.175004,SKU_12,Furniture,Brand_D,EU,1412.56,8,No,No,Sofas
2025-07-14 07:28:16.175245,SKU_3,Furniture,Brand_D,EU,1097.21,17,Yes,No,Tables
2025-07-14 07:28:16.175466,SKU_8,Electronics,Brand_A,APAC,1699.32,14,Yes,No,Smartphones
2025-07-14 07:28:16.175672,SKU_16,Electronics,Brand_B,NA,417.7,16,No,No,Laptops
2025-07-14 07:28:16.175897,SKU_4,Furniture,Brand_C,EU,1586.55,13,Yes,Yes,Chairs
2025-07-14 07:28:16.176134,SKU_13,Electronics,Brand_C,EU,789.22,15,Yes,Yes,Smartphones
2025-07-15 07:28:16.171624,SKU_8,Electronics,Brand_B,APAC,1501.55,27,No,Yes,Laptops
2025-07-15 07:28:16.171867,SKU_1,Electronics,Brand_C,NA,1666.05,18,No,No,Smartphones
2025-07-15 07:28:16.172121,SKU_3,Furniture,Brand_B,EU,1719.64,17,No,Yes,Sofas
2025-07-15 07:28:16.172481,SKU_1,Furniture,Brand_A,EU,1742.54,25,Yes,No,Chairs
2025-07-15 07:28:16.172679,SKU_15,Electronics,Brand_C,EU,1183.6,12,Yes,Yes,Laptops
2025-07-15 07:28:16.172908,SKU_18,Electronics,Brand_C,EU,1556.93,19,Yes,No,Smartphones
2025-07-15 07:28:16.173173,SKU_20,Furniture,Brand_B,EU,1289.68,23,No,No,Sofas
2025-07-15 07:28:16.173401,SKU_3,Electronics,Brand_C,EU,1272.38,23,No,No,Cameras
2025-07-15 07:28:16.173599,SKU_15,Electronics,Brand_D,NA,1466.94,22,No,No,Smartphones
2025-07-15 07:28:16.173806,SKU_5,Furniture,Brand_A,APAC,1373.73,27,Yes,Yes,Tables
2025-07-15 07:28:16.174059,SKU_10,Furniture,Brand_C,APAC,1189.13,19,Yes,Yes,Tables
2025-07-15 07:28:16.174345,SKU_7,Furniture,Brand_C,APAC,1596.58,26,No,Yes,Tables
2025-07-15 07:28:16.174571,SKU_8,Electronics,Brand_C,EU,1664.56,23,Yes,No,Smartphones
2025-07-15 07:28:16.174783,SKU_3,Electronics,Brand_B,APAC,1241.65,17,No,No,Smartphones
2025-07-15 07:28:16.175001,SKU_18,Electronics,Brand_A,NA,1444.69,16,Yes,No,Laptops
2025-07-15 07:28:16.175243,SKU_17,Furniture,Brand_A,EU,1449.83,20,Yes,Yes,Sofas
2025-07-15 07:28:16.175464,SKU_16,Electronics,Brand_C,NA,1454.68,16,Yes,No,Cameras
2025-07-15 07:28:16.175670,SKU_13,Furniture,Brand_C,EU,1482.99,13,No,No,Tables
2025-07-15 07:28:16.175894,SKU_4,Furniture,Brand_B,EU,1586.58,15,Yes,No,Chairs
2025-07-15 07:28:16.176131,SKU_3,Electronics,Brand_A,APAC,1850.35,16,No,No,Cameras
2025-07-16 07:28:16.171623,SKU_11,Furniture,Brand_D,NA,1539.05,17,No,No,Sofas
2025-07-16 07:28:16.171865,SKU_2,Electronics,Brand_C,APAC,1346.99,17,No,No,Smartphones
2025-07-16 07:28:16.172118,SKU_18,Electronics,Brand_D,EU,1496.39,16,No,Yes,Laptops
2025-07-16 07:28:16.172479,SKU_4,Furniture,Brand_D,NA,1181.09,22,No,No,Sofas
2025-07-16 07:28:16.172677,SKU_17,Electronics,Brand_A,NA,1230.85,15,No,No,Cameras
2025-07-16 07:28:16.172904,SKU_6,Furniture,Brand_D,EU,1629.73,22,Yes,No,Sofas
2025-07-16 07:28:16.173170,SKU_10,Furniture,Brand_C,APAC,561.07,17,No,No,Tables
2025-07-16 07:28:16.173397,SKU_11,Furniture,Brand_C,EU,1434.97,18,Yes,Yes,Sofas
2025-07-16 07:28:16.173596,SKU_5,Electronics,Brand_B,NA,1778.42,15,Yes,Yes,Cameras
2025-07-16 07:28:16.173804,SKU_18,Electronics,Brand_A,NA,1621.2,13,No,No,Cameras
2025-07-16 07:28:16.174055,SKU_10,Electronics,Brand_A,NA,1758.17,15,No,No,Laptops
2025-07-16 07:28:16.174343,SKU_9,Furniture,Brand_D,EU,1600.77,16,No,Yes,Tables
2025-07-16 07:28:16.174569,SKU_16,Furniture,Brand_C,NA,2097.62,25,No,Yes,Sofas
2025-07-16 07:28:16.174781,SKU_10,Electronics,Brand_C,NA,1130.72,23,No,No,Smartphones
2025-07-16 07:28:16.174997,SKU_10,Furniture,Brand_B,APAC,1534.68,20,No,No,Tables
2025-07-16 07:28:16.175241,SKU_4,Electronics,Brand_D,APAC,1718.23,21,No,Yes,Cameras
2025-07-16 07:28:16.175462,SKU_14,Electronics,Brand_C,NA,1373.43,18,No,No,Smartphones
2025-07-16 07:28:16.175668,SKU_8,Electronics,Brand_A,APAC,1853.61,21,Yes,Yes,Laptops
2025-07-16 07:28:16.175893,SKU_1,Electronics,Brand_B,EU,643.4094007343361,6,Yes,No,Laptops
2025-07-16 07:28:16.176127,SKU_16,Furniture,Brand_A,APAC,1052.46,19,No,Yes,Chairs
2025-07-17 07:28:16.171621,SKU_17,Electronics,Brand_B,APAC,1608.64,15,No,No,Laptops
2025-07-17 07:28:16.171863,SKU_10,Furniture,Brand_A,APAC,1682.44,26,No,No,Sofas
2025-07-17 07:28:16.172110,SKU_6,Furniture,Brand_D,APAC,1989.79,29,No,No,Sofas
2025-07-17 07:28:16.172477,SKU_7,Electronics,Brand_C,EU,1446.18,16,No,No,Laptops
2025-07-17 07:28:16.172675,SKU_18,Electronics,Brand_A,APAC,1667.69,25,No,No,Laptops
2025-07-17 07:28:16.172900,SKU_2,Furniture,Brand_D,NA,1577.3,16,Yes,Yes,Chairs
2025-07-17 07:28:16.173166,SKU_9,Electronics,Brand_A,APAC,1331.34,22,Yes,No,Cameras
2025-07-17 07:28:16.173393,SKU_5,Furniture,Brand_D,APAC,1395.24,19,Yes,No,Tables
2025-07-17 07:28:16.173595,SKU_8,Furniture,Brand_B,NA,842.15,21,No,No,Sofas
2025-07-17 07:28:16.173802,SKU_5,Furniture,Brand_D,EU,1358.18,23,No,No,Chairs
2025-07-17 07:28:16.174052,SKU_15,Furniture,Brand_A,NA,1971.34,21,Yes,Yes,Tables
